EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2025-09-04,3993,196.110.152.16,0,snowflake tutorial,1024,Search Results,0,0
2025-02-27,1245,156.147.186.169,2,neural networks,1920,Terms of Service,1,0
2025-04-24,7849,188.183.194.140,4,python tutorial,768,Contact Information,0,0
2025-02-02,8362,153.180.143.248,0,web development,3840,Product Details,0,0
2025-03-04,8700,32.45.89.209,0,snowflake tutorial,2560,Privacy Policy,0,0
2025-05-14,7098,1.216.168.24,2,docker containers,3840,Privacy Policy,0,1
2025-04-10,2363,5.28.252.85,4,computer vision,1366,Press Releases,0,0
2025-05-19,2901,165.153.141.119,3,pandas dataframe,1920,Pricing Plans,1,0
2025-11-12,5026,13.178.123.63,0,deep learning,1440,Help Center,0,0
2024-11-29,5990,160.137.45.17,1,cloud computing,768,Search Results,0,0
2025-09-02,1911,212.6.169.139,3,natural language processing,1536,FAQ - Frequently Asked Questions,0,1
2025-03-29,8453,147.85.33.208,0,kubernetes,2560,Product Catalog,0,1
2025-05-16,5190,56.237.130.1,2,data warehouse,2560,Privacy Policy,0,0
2025-10-17,3716,100.218.196.51,5,business intelligence,1366,Customer Reviews,0,1
2025-07-08,7076,43.218.252.99,3,,1024,FAQ - Frequently Asked Questions,1,1
2025-01-01,9890,170.27.49.34,1,database design,3840,Home Page,1,0
2025-02-08,1951,23.37.209.5,0,devops practices,1920,Testimonials,1,0
2025-01-22,8512,104.118.154.249,0,deep learning,3840,Privacy Policy,1,0
2025-03-19,7551,98.49.72.242,0,microservices,768,Order Confirmation,1,0
2025-06-15,1368,183.84.141.182,2,code review,1280,Product Details,0,0
2025-09-10,3961,69.255.234.4,5,agile methodology,768,Partners Page,0,0
2025-06-10,8595,229.92.34.254,4,python tutorial,1366,Home Page,0,0
2025-01-18,9849,104.41.86.173,0,neural networks,1920,Contact Information,0,1
2025-09-05,7228,14.28.171.1,4,artificial intelligence,1366,Customer Reviews,0,0
2025-01-10,9251,210.131.148.118,5,,1536,Pricing Plans,1,0
2024-12-04,3163,163.62.200.57,5,natural language processing,1920,Order Confirmation,0,0
2025-11-16,6394,154.235.37.184,0,software engineering,1440,Testimonials,0,0
2025-03-17,4806,13.243.9.252,3,data science,3840,Pricing Plans,0,0
2025-06-16,9666,183.127.84.132,3,docker containers,1366,Account Settings,0,0
2025-05-15,8944,7.165.188.172,2,data science,768,Support Portal,1,0
2025-05-23,8131,221.38.121.77,0,machine learning,3840,News and Updates,1,0
2025-08-12,5418,16.110.43.89,5,kubernetes,768,Product Catalog,0,0
2025-08-11,3520,238.100.228.178,1,data science,2560,News and Updates,0,0
2025-01-18,7621,144.190.158.176,4,business intelligence,768,Events Calendar,0,1
2025-08-17,3505,49.201.137.54,0,microservices,1440,Support Portal,1,0
2025-04-18,1998,143.22.230.154,0,data warehouse,2560,Account Settings,0,0
2025-07-14,8881,204.251.166.6,4,kubernetes,1440,Support Portal,1,1
2025-06-02,3681,109.205.81.203,5,kubernetes,1366,Events Calendar,0,1
2025-04-05,2451,163.150.134.164,5,natural language processing,1920,Features Overview,0,0
2024-12-22,1750,93.103.178.213,5,python tutorial,1920,Search Results,1,0
2025-05-17,6680,75.153.255.54,0,software engineering,768,Events Calendar,0,0
2025-04-14,9562,9.177.44.232,3,agile methodology,768,Community Forum,0,0
2025-05-11,1223,132.70.249.16,3,data analytics,3840,Press Releases,0,0
2025-06-10,8317,201.50.122.244,2,computer vision,1920,User Dashboard,1,1
2025-07-27,6314,73.242.169.166,3,big data,1366,Order Confirmation,0,0
2025-01-24,8250,253.174.130.124,4,artificial intelligence,1536,Customer Reviews,0,0
2024-12-22,1153,234.245.235.123,3,devops practices,3840,Product Catalog,1,0
2025-08-26,5976,10.182.207.65,3,natural language processing,1920,Events Calendar,0,0
2025-06-01,8018,107.249.72.120,1,api development,3840,FAQ - Frequently Asked Questions,0,0
2025-07-01,1193,144.255.190.82,3,data warehouse,3840,Help Center,1,0
2025-06-05,8614,131.38.168.19,4,docker containers,1280,Contact Information,0,0
2025-02-21,8654,93.196.33.245,2,python tutorial,1024,Checkout Page,0,0
2025-05-09,7265,69.146.226.144,1,microservices,2560,Tutorial: Getting Started,1,0
2025-06-16,9585,62.120.56.253,1,natural language processing,2560,Contact Information,0,0
2025-01-09,2252,10.245.171.194,1,business intelligence,768,Order Confirmation,1,0
2025-03-17,9235,50.219.66.235,2,,1024,FAQ - Frequently Asked Questions,0,1
2025-03-22,4809,68.124.139.7,5,deep learning,1024,Events Calendar,0,0
2024-12-03,9606,215.109.141.192,0,deep learning,1920,User Dashboard,0,1
2025-11-17,4734,118.72.80.101,4,docker containers,1024,Community Forum,0,1
2025-10-10,8405,7.230.167.230,5,kubernetes,1366,News and Updates,0,0
2025-10-10,5402,146.104.98.38,3,agile methodology,1440,Support Portal,0,0
2025-04-16,9016,249.9.93.206,4,web development,1920,Events Calendar,0,0
2025-11-22,2581,2.11.115.94,3,python tutorial,1366,Community Forum,0,0
2025-07-10,3572,150.48.111.45,4,,768,Account Settings,1,1
2025-01-18,2451,104.215.138.214,5,kubernetes,1536,Pricing Plans,0,0
2025-05-06,5984,81.202.161.21,5,,1536,News and Updates,0,0
2025-02-19,7433,72.209.1.246,3,artificial intelligence,1440,FAQ - Frequently Asked Questions,0,0
2024-12-13,4110,19.34.159.168,1,agile methodology,3840,Shopping Cart,1,0
2025-09-24,2604,203.54.172.23,5,data science,768,Product Catalog,1,0
2024-12-28,3490,33.91.43.191,1,artificial intelligence,2560,Checkout Page,1,0
2025-11-07,5971,89.243.41.133,2,machine learning,1536,Help Center,0,0
2024-12-14,4400,6.96.124.103,0,docker containers,3840,Search Results,0,0
2025-03-22,1655,196.122.187.91,0,,768,Press Releases,1,1
2025-11-13,1047,197.168.209.216,5,cloud computing,1366,About Us,1,0
2025-04-22,2967,118.186.52.253,3,,1280,Shopping Cart,1,1
2025-04-28,4761,233.47.6.218,0,neural networks,1920,News and Updates,0,0
2025-11-03,4711,203.57.131.218,0,cloud computing,1024,Help Center,0,0
2025-04-13,6460,111.126.233.191,3,machine learning,1280,Pricing Plans,0,0
2025-06-24,6366,144.213.202.190,5,big data,3840,Blog Post - Tech News,1,0
2025-01-24,5789,55.179.37.166,2,machine learning,1280,Customer Reviews,1,0
2025-10-08,9175,120.29.213.88,0,agile methodology,1440,News and Updates,0,1
2025-05-07,9699,244.88.64.169,1,data warehouse,1366,Product Catalog,0,0
2025-10-28,6323,51.129.209.180,1,kubernetes,1536,About Us,1,0
2025-04-17,6374,153.242.63.158,5,data science,1536,Contact Information,1,0
2025-02-17,1665,97.79.252.234,5,project management,1440,About Us,0,1
2025-05-04,6669,131.234.246.229,3,neural networks,3840,Product Details,1,0
2025-02-22,7589,83.228.231.76,5,docker containers,1366,Account Settings,0,0
2025-05-25,8166,243.134.117.154,3,microservices,1024,Documentation,0,0
2025-05-16,4452,113.3.41.41,4,unit testing,1536,Help Center,1,0
2025-08-03,1331,176.122.69.75,1,code review,3840,Account Settings,1,0
2025-09-18,4318,163.28.62.153,2,sql queries,1920,Partners Page,0,0
2025-07-31,3034,54.25.81.243,4,devops practices,1536,FAQ - Frequently Asked Questions,0,0
2025-05-10,2147,143.42.175.60,2,software engineering,1440,FAQ - Frequently Asked Questions,0,0
2025-01-11,4187,225.30.246.99,5,,1440,Terms of Service,1,0
2025-07-18,2948,24.147.80.119,2,numpy arrays,1536,News and Updates,0,0
2025-04-07,2687,51.63.150.55,0,python tutorial,3840,Shopping Cart,0,0
2025-01-25,5157,102.197.243.13,2,data warehouse,3840,Partners Page,0,0
2025-07-07,8629,159.211.100.225,2,big data,1440,Tutorial: Getting Started,1,0
2025-03-12,9252,231.32.195.111,4,computer vision,1920,Careers,0,0
2025-05-26,9312,55.163.123.97,2,natural language processing,1024,FAQ - Frequently Asked Questions,0,0
2024-12-26,1300,25.93.155.217,4,machine learning,768,Home Page,0,0
2025-03-06,3410,105.242.228.20,2,data warehouse,1024,Careers,0,0
2024-12-27,4508,22.99.70.105,1,software engineering,1366,User Dashboard,1,1
2025-01-07,6367,200.225.148.175,2,software engineering,1024,Support Portal,0,1
2025-10-16,6547,76.40.229.87,1,agile methodology,1024,Home Page,0,0
2025-09-19,1134,33.98.76.75,2,,1440,Shopping Cart,0,0
2025-08-07,3607,158.131.27.254,0,,1024,Home Page,0,0
2025-04-15,5141,26.223.165.123,1,,1366,Checkout Page,1,1
2025-06-29,6917,244.126.0.231,5,api development,1280,Shopping Cart,1,0
2025-09-12,5114,206.41.70.236,0,natural language processing,1536,About Us,1,0
2024-12-31,7814,32.157.62.212,2,agile methodology,1366,Pricing Plans,0,0
2025-04-25,5274,169.228.14.110,3,big data,1440,Help Center,0,0
2025-06-16,2172,38.131.110.171,0,data science,1440,About Us,1,0
2025-02-12,5482,28.150.138.129,3,data science,1536,Documentation,0,0
2025-03-14,7545,52.76.9.105,1,docker containers,1024,Blog Post - Tech News,1,0
2025-04-17,6423,172.37.134.120,5,machine learning,1536,Order Confirmation,0,1
2025-08-07,8345,106.29.149.180,3,database design,1440,Privacy Policy,0,0
2025-05-28,1728,220.205.74.5,4,,768,Checkout Page,0,1
2025-08-24,2198,12.167.82.121,0,sql queries,1280,Tutorial: Getting Started,1,0
2025-06-24,4238,243.58.41.194,1,project management,1366,Partners Page,1,0
2025-02-22,4659,94.144.10.112,1,,1440,Privacy Policy,0,0
2025-02-18,4804,213.115.122.12,0,data visualization,1920,News and Updates,0,0
2025-02-06,4097,178.86.12.149,4,data analytics,1366,Product Catalog,0,0
2025-03-29,4456,104.164.70.93,0,numpy arrays,768,Terms of Service,1,0
2025-03-01,4957,127.108.78.138,2,unit testing,2560,Careers,0,0
2025-08-02,5498,191.147.31.233,0,api development,1366,Shopping Cart,0,1
2025-10-17,8323,68.119.52.45,5,machine learning,1366,FAQ - Frequently Asked Questions,0,0
2025-08-15,4033,144.30.211.28,0,microservices,1366,User Dashboard,0,0
2025-01-11,5539,209.115.24.86,4,numpy arrays,768,Press Releases,1,0
2025-08-04,6944,87.2.129.217,5,big data,1280,Search Results,0,0
2025-08-31,3522,5.184.216.61,4,deep learning,1280,Testimonials,1,1
2025-04-05,2353,13.39.75.38,0,kubernetes,1024,Shopping Cart,0,0
2025-07-14,4779,153.109.184.45,5,kubernetes,1366,Community Forum,0,0
2025-04-12,8317,118.53.70.44,3,natural language processing,3840,Contact Information,0,0
2025-02-14,1790,235.223.198.11,4,software engineering,1440,Terms of Service,0,0
2025-03-10,7846,15.172.132.233,4,machine learning,1536,Order Confirmation,0,0
2024-11-29,7744,248.218.55.141,4,microservices,768,Search Results,0,0
2025-08-25,1547,69.232.12.125,4,agile methodology,1920,Product Catalog,1,0
2025-06-25,1049,58.15.158.128,1,,1024,Support Portal,0,0
2025-10-05,2169,135.44.82.179,3,data science,768,Privacy Policy,0,0
2025-04-11,3785,176.19.138.172,1,business intelligence,1366,Product Details,0,0
2025-11-05,6068,32.26.83.250,4,deep learning,1536,Community Forum,0,0
2025-02-11,3337,106.154.117.76,1,web development,1280,Checkout Page,0,0
2025-08-18,1497,193.70.196.61,1,pandas dataframe,768,Product Catalog,1,0
2024-12-26,3779,68.58.56.231,4,api development,3840,Product Catalog,0,0
2025-08-15,8387,106.222.60.96,0,big data,1366,Search Results,1,0
2025-06-08,9097,159.209.112.241,3,software engineering,3840,Partners Page,0,0
2025-05-09,3664,21.29.243.204,0,devops practices,1536,FAQ - Frequently Asked Questions,1,0
2025-05-07,6159,103.77.249.166,3,computer vision,1536,Press Releases,0,0
2025-03-12,9571,90.69.159.97,0,data analytics,1440,FAQ - Frequently Asked Questions,0,0
2025-03-18,6223,254.69.87.221,0,data science,768,Terms of Service,0,0
2025-10-19,2301,171.58.251.96,4,kubernetes,1024,Account Settings,0,0
2025-05-21,2328,126.13.225.197,4,artificial intelligence,1024,User Dashboard,1,0
2025-05-07,9822,76.228.184.94,0,pandas dataframe,1536,About Us,0,0
2025-06-28,9168,59.35.163.56,4,numpy arrays,1366,Product Catalog,1,0
2025-01-28,4706,49.72.106.41,1,artificial intelligence,1366,Blog Post - Tech News,0,0
2025-01-15,6367,16.40.35.198,1,microservices,1024,Privacy Policy,0,0
2025-01-13,4627,82.141.122.203,3,kubernetes,768,FAQ - Frequently Asked Questions,0,0
2025-09-03,7701,153.223.152.111,0,code review,1024,Shopping Cart,1,0
2025-01-26,5299,208.11.228.25,4,,1024,Community Forum,0,1
2025-10-30,7097,6.211.241.92,0,snowflake tutorial,2560,Shopping Cart,1,0
2025-10-09,1327,212.136.84.187,4,snowflake tutorial,2560,Product Catalog,1,0
2024-12-13,9875,166.126.139.123,1,neural networks,768,Account Settings,1,0
2025-07-24,3730,223.192.94.99,2,microservices,768,Product Catalog,0,1
2025-07-10,3664,253.61.10.175,2,web development,1024,User Dashboard,0,0
2025-04-02,6616,23.46.58.127,0,sql queries,768,Features Overview,0,0
2025-06-24,6382,43.64.86.123,5,big data,1280,Search Results,0,0
2025-05-03,9730,64.111.124.242,4,web development,1920,Search Results,0,0
2025-07-20,1243,63.135.2.121,0,project management,3840,Community Forum,1,1
2025-09-19,1777,105.34.148.194,5,numpy arrays,1366,Press Releases,1,0
2025-07-09,3172,184.213.161.236,5,computer vision,1280,Privacy Policy,1,0
2025-05-17,6316,183.82.40.37,2,machine learning,2560,Blog Post - Tech News,1,0
2025-09-22,3937,174.177.163.117,3,project management,1366,Customer Reviews,0,0
2025-09-25,9803,46.161.103.117,4,microservices,768,Press Releases,0,0
2025-05-18,6113,141.130.237.203,5,neural networks,768,Shopping Cart,0,0
2025-01-10,1101,23.161.171.169,1,deep learning,1024,Careers,0,0
2025-05-16,2381,210.195.64.113,2,sql queries,1440,Pricing Plans,1,1
2025-03-21,1168,70.29.40.203,4,computer vision,1440,Help Center,0,0
2025-06-10,7152,86.66.237.171,1,database design,1920,Help Center,0,0
2024-12-09,8959,225.171.159.90,5,devops practices,1024,Privacy Policy,0,1
2025-08-28,9017,82.237.191.182,4,docker containers,768,Privacy Policy,0,1
2025-10-19,3901,109.85.199.109,4,artificial intelligence,1536,Careers,0,0
2025-03-31,7313,238.51.57.103,0,neural networks,2560,Shopping Cart,0,0
2025-09-10,1117,174.12.11.212,3,,2560,Product Details,1,0
2025-06-25,1557,188.133.125.255,5,big data,1536,User Dashboard,0,0
2025-08-26,7464,216.41.100.233,3,cloud computing,1366,Blog Post - Tech News,1,1
2025-04-02,9506,57.130.216.249,2,python tutorial,3840,Pricing Plans,0,0
2025-04-06,8124,29.167.50.131,5,data analytics,1366,Case Studies,0,0
2025-08-25,8175,110.154.16.107,2,,1024,Partners Page,0,1
2025-09-23,9711,32.238.230.117,4,python tutorial,1536,Product Details,0,0
2025-08-05,2499,82.223.199.74,0,business intelligence,1440,Account Settings,0,0
2025-04-11,8678,228.89.170.212,0,project management,1440,Tutorial: Getting Started,0,0
2025-09-04,2413,237.230.112.73,0,natural language processing,1280,Documentation,1,0
2025-08-15,3180,151.118.12.250,5,neural networks,768,Terms of Service,0,1
2025-04-17,2353,82.54.170.39,2,neural networks,2560,Search Results,0,0
2025-08-17,2798,9.89.205.198,4,python tutorial,1024,Case Studies,0,0
2025-05-25,1379,134.68.145.109,1,deep learning,1280,Privacy Policy,0,0
2025-01-03,7068,139.170.49.22,0,natural language processing,1920,News and Updates,0,0
2024-12-02,3626,255.178.214.37,4,database design,1366,About Us,0,1
2025-09-19,7158,43.81.71.212,5,computer vision,1920,Product Catalog,1,0
2025-07-26,7340,173.35.128.235,2,kubernetes,768,Partners Page,0,1
2025-11-03,8226,182.112.241.151,4,data visualization,1280,Press Releases,0,0
2025-09-08,7645,35.222.18.174,3,sql queries,768,Terms of Service,0,1
2025-05-23,2845,69.127.242.227,5,data analytics,1536,Customer Reviews,0,0
2025-05-04,5643,71.253.224.147,1,big data,768,Order Confirmation,0,0
2025-03-29,4554,253.191.35.43,5,microservices,1280,News and Updates,0,0
2024-12-14,3110,67.112.171.187,0,data warehouse,1536,Support Portal,0,0
2025-05-23,8185,16.228.48.247,2,numpy arrays,2560,Terms of Service,1,0
2025-02-27,9500,152.252.62.119,3,microservices,3840,Testimonials,1,0
2025-11-15,7469,1.124.252.69,2,computer vision,1280,Support Portal,1,1
2025-04-15,6169,122.61.174.205,0,data analytics,768,Press Releases,0,0
2025-06-28,6317,43.73.154.135,4,pandas dataframe,2560,Help Center,0,1
2025-09-18,4824,44.238.196.81,2,neural networks,1536,Search Results,0,0
2025-08-01,7699,60.224.136.55,3,sql queries,1280,Tutorial: Getting Started,0,1
2025-06-06,9615,94.104.82.187,5,snowflake tutorial,1366,Terms of Service,0,0
2025-05-10,5958,51.178.213.198,1,software engineering,768,Blog Post - Tech News,0,0
2025-02-12,3111,5.73.49.105,2,big data,768,FAQ - Frequently Asked Questions,0,0
2024-12-11,9528,108.25.120.69,2,neural networks,1366,Checkout Page,0,1
2025-09-10,4233,128.42.232.202,5,,1366,Events Calendar,0,0
2025-09-26,2061,239.13.114.34,0,cloud computing,1440,Terms of Service,0,0
2025-02-04,2818,142.220.247.223,0,microservices,3840,Documentation,0,1
2025-03-28,1548,10.39.102.167,1,snowflake tutorial,1024,About Us,0,0
2025-07-27,9038,246.212.91.122,0,computer vision,1920,About Us,0,0
2025-02-22,6849,85.33.202.110,3,software engineering,1920,News and Updates,0,0
2025-07-09,9314,16.135.96.161,2,,768,Search Results,0,0
2025-09-26,2854,2.181.234.208,1,project management,2560,Product Details,0,0
2025-11-10,7557,203.211.246.157,1,agile methodology,1024,Checkout Page,0,0
2025-10-05,6814,141.52.53.22,0,cloud computing,3840,Help Center,0,0
2025-07-31,4771,153.192.184.35,3,natural language processing,1536,Pricing Plans,0,0
2025-02-23,9158,3.202.168.173,5,database design,1280,Case Studies,0,0
2025-02-20,2202,194.250.255.240,1,sql queries,1440,Product Catalog,0,0
2025-04-15,6700,92.181.60.74,1,agile methodology,1920,Support Portal,0,0
2025-04-10,3262,156.168.13.178,4,business intelligence,1920,Home Page,0,0
2024-12-17,9571,105.16.107.246,2,unit testing,1024,Partners Page,1,0
2025-01-15,9384,65.211.179.193,4,,1024,Checkout Page,0,0
2025-01-12,9226,20.189.34.119,1,api development,1920,User Dashboard,0,1
2025-06-11,4593,162.205.77.149,4,api development,768,Pricing Plans,0,0
2025-05-19,4740,106.217.24.189,0,web development,1280,Blog Post - Tech News,0,0
2025-01-28,8734,16.10.221.35,2,data analytics,3840,Account Settings,1,0
2025-02-17,8719,59.131.229.200,3,code review,1440,About Us,0,0
2025-02-02,9962,184.172.141.26,0,deep learning,1280,Blog Post - Tech News,0,0
2025-07-12,9196,172.128.250.42,3,natural language processing,1536,Features Overview,0,0
2025-11-11,5795,244.215.49.76,3,data science,1024,Events Calendar,0,0
2025-03-21,5271,165.203.160.108,1,api development,1366,Blog Post - Tech News,0,0
2025-10-30,8435,138.138.144.127,2,data science,1280,Help Center,0,0
2025-07-19,7367,29.130.208.56,0,,1536,Product Details,0,1
2025-10-11,2511,40.171.52.39,3,natural language processing,768,Shopping Cart,0,0
2025-10-28,5071,87.137.184.91,5,sql queries,1536,Press Releases,0,1
2025-04-23,3236,92.252.92.120,0,project management,3840,Community Forum,0,0
2025-05-28,9592,71.192.53.63,1,project management,1366,Support Portal,0,0
2024-12-14,1909,134.38.122.54,0,project management,1280,Press Releases,0,1
2025-11-12,1433,235.173.4.149,1,machine learning,1280,About Us,0,1
